ID, Smass, SFR, Mass_Clumpy, UV_Clumpy, O3727, O4959, O5007, HBeta, R23
211303.0,10.28,1.5245259366263757,0.0,0.0,0.8886,1029.3734,-99.0,-99.0,-99.0,-8.39771111111111
211564.0,10.46,0.5216610151120734,0.0,0.0,0.6671,-99.0,56.6559,112.1063,252.9843,0.27575703314395406
211564.0,10.46,0.5216610151120734,0.0,0.0,0.6671,-99.0,56.6559,112.1063,252.9843,0.27575703314395406
211716.0,10.7,1.1119678372060728,0.0,0.0,0.8085,205.5177,-99.0,-99.0,-99.0,-0.07593636363636354
211716.0,10.7,1.1119678372060728,0.0,0.0,0.8085,205.5177,-99.0,-99.0,-99.0,-0.07593636363636354
211716.0,10.7,1.1119678372060728,0.0,0.0,0.8085,205.5177,-99.0,-99.0,-99.0,-0.07593636363636354
211829.0,10.79,0.8232133132826676,0.0,1.0,0.6779,319.8741,-99.0,-99.0,224.1318,0.5437608585662543
211926.0,10.67,1.3096088779589026,0.0,1.0,0.7388,-99.0,207.9196,226.1984,672.9973,0.49794850588553624
212116.0,10.88,1.8138877549487051,0.0,1.0,0.7036,-99.0,2010.0984,7598.4224,2405.647,3.9529992555017426
212368.0,10.28,1.3423042207182114,0.0,1.0,0.8872,665.8749,-99.0,-99.0,-99.0,-4.726009090909091
212513.0,9.96,1.04766419460156,0.0,1.0,0.7244,2019.08,194.5621,-99.0,991.6683,2.1324086894781247
212566.0,10.39,1.10595276923698,0.0,1.0,0.6129,994.9175,179.992,752.0394,1026.9686,1.8763464627837696
212724.0,11.06,0.6535983818432898,0.0,0.0,0.8885,370.7114,-99.0,-99.0,-99.0,-1.7445595959595963
212849.0,10.33,1.1481706130773874,1.0,1.0,0.7211,-99.0,92.3486,290.4655,816.9053,0.3474259501070688
212849.0,10.33,1.1481706130773874,1.0,1.0,0.7211,-99.0,92.3486,290.4655,816.9053,0.3474259501070688
213036.0,10.8,1.6239208932516294,1.0,0.0,0.6112,-99.0,238.6396,657.4893,1687.3185,0.47242349325275573
213051.0,10.52,1.587699742794285,1.0,1.0,0.7548,30.4836,8.923,-99.0,20.3229,-2.9323275713603865
213107.0,10.44,1.5210857559153226,0.0,0.0,0.8502,231.9998,-99.0,-99.0,-99.0,-0.34343232323232314
213198.0,10.5,1.2088174387745974,1.0,1.0,0.7797,-99.0,288.2174,672.4914,553.7126,1.5562383807050808
213357.0,10.55,1.5248503032721985,0.0,0.0,0.9536,722.8389,-99.0,-99.0,-99.0,-5.30140303030303
213491.0,10.32,0.1950689964685901,0.0,0.0,0.8928,86.8022,-99.0,-99.0,-99.0,1.123210101010101
213718.0,11.47,2.078304534527576,1.0,0.0,0.9437,989.176,-99.0,-99.0,-99.0,-7.991676767676768
213766.0,10.4,1.1744959193752995,0.0,0.0,0.6975,-99.0,135.4332,383.4705,526.9364,0.7968773840638073
213766.0,10.4,1.1744959193752995,0.0,0.0,0.6975,-99.0,135.4332,383.4705,526.9364,0.7968773840638073
213777.0,10.2,1.189827063120662,1.0,1.0,0.6948,183.3125,-99.0,-99.0,118.7712,-0.12366213358120488
214034.0,10.2,0.8610562445768735,0.0,1.0,0.7043,757.6287,-99.0,-99.0,426.9612,1.3107249558039464
214049.0,10.49,0.9360107957152096,0.0,0.0,0.7285,-99.0,103.6461,241.2959,322.5667,0.7624531608501435
214049.0,10.49,0.9360107957152096,0.0,0.0,0.7285,-99.0,103.6461,241.2959,322.5667,0.7624531608501435
214220.0,11.26,1.1947085515751228,1.0,1.0,0.6955,259.0826,-99.0,-99.0,247.5096,0.24678881142388018
214367.0,10.68,2.1316347015154244,0.0,1.0,1.4286,-99.0,-99.0,-99.0,-99.0,3.0
214444.0,10.76,1.53764282386375,0.0,0.0,0.9197,472.7373,-99.0,-99.0,-99.0,-2.7751242424242424
214446.0,10.84,1.074377537644804,0.0,0.0,0.7361,212.1708,-99.0,-99.0,504.511,0.028088188364574832
214653.0,10.07,0.9906495883188544,0.0,1.0,0.6737,-99.0,87.6236,271.9212,523.6696,0.4975366146898732
214754.0,10.9,1.6286545348507593,0.0,0.0,0.8911,451.4125,-99.0,-99.0,-99.0,-2.5597222222222222
214915.0,10.47,0.971693238949861,0.0,0.0,0.6093,-99.0,77.4838,204.3538,961.9191,0.19007585980983227
214915.0,10.47,0.971693238949861,0.0,0.0,0.6093,-99.0,77.4838,204.3538,961.9191,0.19007585980983227
214932.0,10.9,1.8544578664773004,0.0,1.0,1.0225,4132.7891,-99.0,-99.0,-99.0,-39.74534444444444
215013.0,11.18,1.5173806648031771,0.0,0.0,0.9968,1030.3312,-99.0,-99.0,-99.0,-8.40738585858586
215014.0,10.9,1.2383472434264755,0.0,0.0,0.6756,221.0298,-99.0,-99.0,206.957,0.11127818822267425
215058.0,10.24,0.5997739391463883,0.0,0.0,0.6039,451.1403,35.707,128.6291,297.6331,2.067903065888841
215173.0,9.94,0.956936413844196,0.0,0.0,0.7164,1912.8125,-99.0,-99.0,-99.0,-17.321338383838384
215537.0,10.83,1.4357806817725955,0.0,1.0,0.6676,-99.0,18.3896,152.8827,214.7605,0.3365251058737524
215607.0,10.12,1.46630400597521,1.0,1.0,0.9568,1444.524,-99.0,-99.0,-99.0,-12.591151515151514
215992.0,10.3,1.1615476731257277,1.0,0.0,0.6675,659.2711,-99.0,-99.0,-99.0,-4.659304040404041
216033.0,10.78,0.9509487143994004,0.0,0.0,0.8878,130.0367,-99.0,-99.0,-99.0,0.6864979797979799
216176.0,10.85,1.8427901579559836,0.0,0.0,0.8599,1242.6832,-99.0,-99.0,1084.219,0.9635352267392472
216288.0,10.84,1.8753796292918612,0.0,0.0,0.8511,1746.6497,-99.0,-99.0,-99.0,-15.642926262626261
216296.0,10.85,1.387033701282363,1.0,1.0,0.9979,186.1052,-99.0,-99.0,-99.0,0.12014949494949499
216420.0,10.59,0.7435097647284298,0.0,0.0,0.6654,783.3992,117.7222,-99.0,488.39,1.6423788365855156
216523.0,10.24,1.189434163401028,0.0,0.0,0.6746,1615.8915,174.8164,524.5211,976.5643,2.370790126159639
216569.0,10.61,0.77662855342015,0.0,0.0,0.6041,-99.0,26.3857,81.898,99.5355,0.0932702402660357
216580.0,10.95,1.2837307867778815,0.0,0.0,0.6963,1098.7437,136.6639,491.6687,915.2156,1.8870704345511593
216804.0,10.84,0.6490426340861764,0.0,0.0,0.6664,288.0584,29.5725,-99.0,350.4957,0.6237762688672072
217328.0,10.59,1.6136515782509624,0.0,0.0,0.9198,567.591,-99.0,-99.0,-99.0,-3.7332424242424245
217331.0,11.06,1.9271136119337609,0.0,0.0,0.6807,-99.0,143.7189,306.9278,749.3831,0.4692482389848397
217632.0,10.27,1.355930187078868,0.0,1.0,0.8252,1136.4349,-99.0,-99.0,-99.0,-9.479140404040404
217863.0,10.74,1.2834821470489708,0.0,1.0,0.7326,565.6484,-99.0,-99.0,402.1884,0.9141198502990142
217911.0,10.64,0.8828659197216292,0.0,0.0,0.8941,275.0516,-99.0,-99.0,-99.0,-0.7782989898989899
217957.0,10.76,1.1454450361378057,0.0,0.0,0.8914,894.0311,-99.0,-99.0,-99.0,-7.030617171717172
218142.0,10.46,1.1545761169178856,0.0,1.0,0.6712,-99.0,-29.0654,75.2747,1073.1785,-0.049190978015306884
218351.0,10.0,1.2506639194632434,0.0,0.0,0.6079,-99.0,906.1486,2746.946,2175.3599,1.6337961364462037
218617.0,10.64,1.623290649807665,0.0,0.0,1.0015,756.7192,-99.0,-99.0,-99.0,-5.643628282828283
218650.0,10.96,1.4315888955279954,0.0,1.0,0.9629,475.9292,-99.0,-99.0,-99.0,-2.8073656565656564
218942.0,10.16,0.6099144100859978,0.0,0.0,0.734,1078.9338,-99.0,-99.0,690.5358,1.2757250239596558
219028.0,10.42,1.319709694287983,0.0,1.0,0.7552,722.3127,-99.0,-99.0,-99.0,-5.296087878787878
219169.0,10.96,1.2530470857114075,0.0,0.0,1.0017,1109.3071,-99.0,-99.0,-99.0,-9.205122222222222
219207.0,10.34,0.7732011423563444,0.0,0.0,0.7521,245.9352,87.0331,-99.0,60.1956,3.8868006963964143
219410.0,10.78,1.37655870900584,0.0,0.0,0.8872,114.814,-99.0,-99.0,-99.0,0.8402626262626264
219564.0,10.92,1.3713819191666503,0.0,1.0,1.1661,497.9029,-99.0,-99.0,-99.0,-3.029322222222222
219604.0,10.85,1.1229363730163042,0.0,1.0,0.7252,-99.0,32.4902,31.7577,241.7262,-0.14376637700009348
219654.0,10.36,1.1847481976279408,0.0,0.0,1.1823,45.4819,-99.0,-99.0,-99.0,1.5405868686868687
219706.0,10.94,0.9380691862233858,0.0,0.0,0.6766,-99.0,95.1646,238.1432,241.8176,0.9689443613698919
219750.0,10.13,0.5531545481696254,0.0,0.0,0.6679,-99.0,25.5419,86.0304,370.7191,0.033913278274575
219850.0,10.22,1.4490307604004151,0.0,0.0,0.752,-99.0,458.1243,1345.7395,1488.182,1.1456016804396236
219855.0,10.83,1.4311867933179998,0.0,1.0,1.0004,510.2387,-99.0,-99.0,-99.0,-3.1539262626262627
219997.0,9.92,1.3867842398736805,0.0,1.0,0.9239,1100.3921,-99.0,-99.0,-99.0,-9.115071717171718
220020.0,11.06,1.919381469280224,0.0,1.0,0.9433,582.1504,-99.0,-99.0,-99.0,-3.8803070707070706
220207.0,10.9,1.7237100989861558,0.0,0.0,0.9426,430.5185,-99.0,-99.0,562.0942,0.4136646490926254
220207.0,10.9,1.7237100989861558,0.0,0.0,0.9426,430.5185,-99.0,-99.0,562.0942,0.4136646490926254
220211.0,10.92,1.7261319889951892,0.0,1.0,0.7029,-99.0,215.6483,559.9583,961.6938,0.7035572029267528
220328.0,10.65,1.2319535691989811,0.0,0.0,0.6096,-99.0,82.6929,180.937,540.1767,0.30477045751880827
220328.0,10.65,1.2319535691989811,0.0,0.0,0.6096,-99.0,82.6929,180.937,540.1767,0.30477045751880827
220408.0,10.14,0.8817269353764179,1.0,0.0,0.7436,17.5844,-99.0,-99.0,10.7167,-16.83499584760234
220565.0,10.16,0.9834007381805384,0.0,0.0,0.6752,-99.0,49.0047,106.0221,373.0529,0.15018459848455806
220614.0,10.61,1.582881157972298,0.0,1.0,1.0364,580.8716,-99.0,-99.0,-99.0,-3.8673898989898983
220661.0,10.58,1.8419348109809988,1.0,1.0,0.6976,2155.8704,315.1129,933.261,1704.215,1.9975439131799686
220796.0,10.39,0.2835273648616936,0.0,1.0,0.7064,-99.0,18.3908,67.3014,34.8078,-0.3823223530358138
221102.0,10.99,1.2560920653390133,0.0,1.0,1.2391,550.2497,-99.0,-99.0,-99.0,-3.5580777777777772
221111.0,10.7,1.3320140580055675,0.0,0.0,0.991,89.8698,-99.0,-99.0,-99.0,1.0922242424242425
221111.0,10.7,1.3320140580055675,0.0,0.0,0.991,89.8698,-99.0,-99.0,-99.0,1.0922242424242425
221121.0,10.84,0.473632926873841,0.0,1.0,0.6763,-99.0,27.3313,21.0072,-3.9143,12.942671742073935
221415.0,10.89,2.032227800468827,1.0,1.0,0.9835,737.3167,-99.0,-99.0,-99.0,-5.447643434343434
221475.0,11.03,1.5065726742525134,1.0,1.0,1.0135,197.997,-99.0,-99.0,-99.0,3.0303030302887906e-05
221513.0,10.94,1.6548212456042628,0.0,0.0,1.0355,284.3252,-99.0,-99.0,-99.0,-0.8719717171717172
221838.0,11.13,1.8520650198148585,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.0
222283.0,10.35,1.079976723632598,0.0,0.0,1.273,-99.0,-99.0,-99.0,-99.0,3.0
223200.0,9.93,1.1553967737048507,0.0,0.0,0.8915,749.358,-99.0,-99.0,-99.0,-5.569272727272727
224909.0,10.71,1.0957967936048023,0.0,0.0,0.7319,316.0511,-99.0,-99.0,-99.0,-1.1924353535353538
225097.0,10.53,0.1007150865730815,0.0,0.0,0.6121,169.4876,9.649,69.6717,74.5985,3.3352989671374087
225097.0,10.53,0.1007150865730815,0.0,0.0,0.6121,169.4876,9.649,69.6717,74.5985,3.3352989671374087
225103.0,11.64,1.0825340528727136,1.0,0.0,0.7386,360.6312,-99.0,-99.0,65.1626,2.495775183924521
225176.0,10.62,1.2009872191631663,0.0,1.0,0.6091,-99.0,78.2707,243.0174,424.0769,0.5241693192909116
225216.0,10.8,1.4209618811209237,0.0,0.0,0.8938,240.7642,-99.0,-99.0,-99.0,-0.43196161616161605
225216.0,10.8,1.4209618811209237,0.0,0.0,0.8938,240.7642,-99.0,-99.0,-99.0,-0.43196161616161605
225645.0,10.52,0.8790958795000727,0.0,0.0,0.8531,118.5488,1.3326,22.6094,107.7058,1.322963108764802
225678.0,10.87,0.7974752875373343,0.0,0.0,0.7328,-99.0,-2.1631,135.7948,24.9058,1.3905074320037907
225922.0,10.6,1.4748570313175609,0.0,1.0,0.9537,872.7289,-99.0,-99.0,-99.0,-6.815443434343434
225997.0,10.19,1.1104213464739563,0.0,0.0,0.6468,873.9731,53.8342,245.9897,868.2311,1.3519407448086116
226345.0,10.56,1.6938500108943662,0.0,0.0,0.8926,560.2493,-99.0,-99.0,-99.0,-3.6590838383838378
226418.0,10.14,1.1473361740367376,0.0,1.0,0.726,951.3602,149.2614,451.1027,662.0864,2.343688527660438
226447.0,9.96,1.0675172019036754,1.0,1.0,1.0636,870.9473,-99.0,-99.0,-99.0,-6.797447474747475
226481.0,10.69,1.4130984999321785,0.0,0.0,0.8502,615.4057,193.9934,441.5038,339.1573,3.6882676563352756
226504.0,10.73,1.5120971148810132,0.0,0.0,1.1509,626.5568,-99.0,-99.0,-99.0,-4.328856565656565
226507.0,10.36,1.1155106623849984,0.0,1.0,1.0026,1235.3293,-99.0,-99.0,-99.0,-10.47807373737374
226566.0,10.65,0.6265456590271293,0.0,1.0,0.7065,-99.0,51.4842,26.1178,-0.386,55.435233160621756
226760.0,10.79,1.4119057747568176,0.0,0.0,0.8833,261.5624,-99.0,-99.0,-99.0,-0.6420444444444448
226778.0,9.96,1.2992457280349394,0.0,0.0,0.6522,494.8458,69.6865,186.696,175.0772,4.2908402693211904
226803.0,10.44,1.3008562431183937,0.0,1.0,0.681,-99.0,101.8511,212.5789,1108.1121,0.19441173866795605
226840.0,11.08,1.7174208367223749,0.0,0.0,1.0875,375.2802,-99.0,-99.0,-99.0,-1.7907090909090908
226893.0,10.39,0.9282934122322022,0.0,0.0,0.8976,204.41,-99.0,-99.0,-99.0,-0.0647474747474747
226925.0,11.18,1.5042397209898988,0.0,0.0,1.2658,221.4519,-99.0,-99.0,-99.0,-0.23688787878787873
226945.0,11.1,1.7458863821675237,1.0,0.0,1.1741,145.0334,-99.0,-99.0,-99.0,0.5350161616161616
227036.0,10.34,0.6466977312993345,1.0,0.0,0.7795,74.063,-99.0,-99.0,-99.0,1.2518888888888888
227048.0,10.37,1.950452483434859,0.0,0.0,1.5103,-99.0,-99.0,-99.0,-99.0,3.0
227209.0,10.62,1.4516022433329792,0.0,1.0,1.0309,542.5969,-99.0,-99.0,-99.0,-3.4807767676767676
227323.0,10.55,1.416424138189584,0.0,0.0,1.0327,668.2802,-99.0,-99.0,-99.0,-4.750305050505051
227529.0,10.93,1.4667786772233955,0.0,1.0,0.9438,-99.0,-99.0,-99.0,-99.0,3.0
227706.0,9.89,0.8667597834951082,0.0,0.0,0.7449,-99.0,267.1585,879.4425,773.3677,1.354596267726206
227737.0,10.38,0.6299190355035418,0.0,0.0,0.8951,176.2496,-99.0,-99.0,-99.0,0.21970101010101023
227758.0,9.81,1.0398897977361814,1.0,1.0,1.0029,-99.0,-99.0,-99.0,-99.0,3.0
227864.0,10.61,0.3455697560563922,0.0,0.0,1.0286,5.8345,-99.0,-99.0,-99.0,1.9410656565656565
228049.0,10.14,0.8057726319356692,1.0,1.0,0.7796,121.9026,0.0,0.0,0.0,N/A
228116.0,10.05,0.9222582234329668,0.0,0.0,0.6969,432.604,-99.0,-99.0,-99.0,-2.3697373737373737
228279.0,10.32,0.8722728462242051,0.0,1.0,0.6115,833.2613,79.6212,239.4863,595.9023,1.9338217019803414
228282.0,10.18,0.9598519547996054,0.0,1.0,0.8456,1081.2292,-99.0,-99.0,-99.0,-8.92150707070707
228369.0,10.98,1.2827806682491265,0.0,0.0,0.7378,-99.0,15.4335,126.4137,31.9478,1.3411627717714523
228551.0,10.05,1.1066667619699162,0.0,0.0,0.7376,776.8187,-99.0,-99.0,-99.0,-5.846653535353536
228628.0,10.38,1.5841615449428668,0.0,1.0,0.9411,1172.8379,-99.0,-99.0,-99.0,-9.846847474747475
228652.0,10.83,1.5862158578414658,0.0,0.0,0.8516,607.0525,-99.0,-99.0,-99.0,-4.131843434343434
228780.0,11.03,1.2763698802694396,0.0,0.0,0.7255,380.6967,-99.0,-99.0,274.9652,0.664435717683547
228780.0,11.03,1.2763698802694396,0.0,0.0,0.7255,380.6967,-99.0,-99.0,274.9652,0.664435717683547
228896.0,10.1,1.1308803137936514,0.0,1.0,0.6543,-99.0,127.2823,367.3263,908.7925,0.43531235127930745
228931.0,10.94,1.0060807827160938,0.0,0.0,0.6967,276.9587,69.8671,208.0912,513.3575,1.0809562536828625
229066.0,10.68,1.4922573775379913,0.0,1.0,0.9894,994.393,-99.0,-99.0,-99.0,-8.044373737373737
229262.0,10.07,1.3881189710303052,1.0,1.0,0.7356,539.9572,-99.0,-99.0,-99.0,-3.4541131313131306
229330.0,10.73,1.5283252460556918,0.0,1.0,0.9179,729.0779,-99.0,-99.0,-99.0,-5.364423232323232
229359.0,10.34,1.6015385250072725,0.0,1.0,0.8504,1230.2703,218.8185,-99.0,1048.2406,1.287956982395072
229365.0,10.53,1.6949998327470954,1.0,1.0,1.1458,1214.1141,-99.0,-99.0,-99.0,-10.263778787878788
229515.0,10.35,1.1026051941265669,0.0,1.0,0.7073,-99.0,88.7311,231.2771,525.1182,0.42087324339548693
229522.0,10.67,1.7458318034585836,0.0,1.0,0.8544,514.5059,-99.0,-99.0,-99.0,-3.197029292929293
229571.0,10.77,2.0507006211567784,0.0,0.0,0.9779,813.8768,-99.0,-99.0,-99.0,-6.220977777777778
229620.0,11.06,1.901768809948172,0.0,0.0,1.3106,191.8024,-99.0,-99.0,-99.0,0.06260202020202014
229738.0,10.08,1.2622137054764169,0.0,1.0,0.7877,784.4961,-99.0,-99.0,-99.0,-5.92420303030303
230002.0,10.72,1.2561883825897748,0.0,0.0,0.6101,-99.0,161.2123,292.9275,1285.6854,0.2762260503230417
230013.0,9.93,0.9226735678585544,0.0,1.0,0.7588,847.0547,-99.0,-99.0,-99.0,-6.556108080808081
230072.0,10.62,1.2333007715634716,0.0,1.0,0.8219,514.3431,-99.0,-99.0,-99.0,-3.195384848484849
230105.0,10.53,1.833083334178343,1.0,0.0,1.1744,-99.0,-99.0,-99.0,-99.0,3.0
230295.0,11.28,1.8495729561290284,1.0,0.0,0.9574,761.5265,-99.0,-99.0,-99.0,-5.6921868686868695
230315.0,10.19,0.4412236742426125,0.0,1.0,0.6525,-99.0,21.9292,87.1446,17.6779,0.5698527540035867
230481.0,11.02,1.3154455182245843,0.0,0.0,0.6946,651.8262,142.8164,445.4433,1084.0581,1.1439293705752487
230631.0,10.88,0.67641923171836,0.0,0.0,0.8914,31.1008,-99.0,-99.0,-99.0,1.685850505050505
230664.0,10.25,0.6982745766743675,0.0,1.0,0.6965,-99.0,71.4152,92.7242,743.9462,0.0875592885614578
230778.0,10.73,1.6869310605050418,0.0,0.0,0.9908,367.5881,-99.0,-99.0,-99.0,-1.713011111111111
230889.0,10.26,0.0704073217401196,0.0,0.0,0.6962,62.9432,-99.0,-99.0,9.5233,-14.181722722165636
230903.0,11.21,1.9904010192825456,0.0,0.0,0.9446,244.9264,-99.0,-99.0,-99.0,-0.4740040404040404
230903.0,11.21,1.9904010192825456,0.0,0.0,0.9446,244.9264,-99.0,-99.0,-99.0,-0.4740040404040404
231101.0,10.61,1.3449029080554058,0.0,1.0,1.0027,662.5383,-99.0,-99.0,-99.0,-4.692306060606061
231135.0,10.5,0.977311973396926,0.0,0.0,0.5815,96.701,-21.8759,16.056,6.7738,13.416560866869407
231193.0,10.58,0.3516030724191289,0.0,0.0,0.7598,-99.0,34.7556,122.0049,120.7475,0.4783577299737055
231274.0,10.14,0.5569052690554478,1.0,0.0,0.6537,1235.0743,366.1284,1259.2336,461.0082,6.2047406098199565
231573.0,10.25,0.0530784434834196,1.0,1.0,0.6953,654.6207,293.6593,928.0746,299.964,6.255265965249164
231660.0,11.02,1.3739596698754668,0.0,1.0,0.7356,266.2979,-99.0,-99.0,-99.0,-0.689877777777778
232000.0,10.3,1.2262131207241074,0.0,0.0,0.8256,334.5038,-99.0,-99.0,427.0846,0.31961770571919473
232106.0,10.96,2.1519517887072657,0.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.0
232248.0,9.95,1.0694090706717931,0.0,1.0,0.6962,-99.0,84.7452,341.1189,250.3797,1.3054736466255052
232358.0,10.79,1.4504492688626642,0.0,0.0,0.8227,527.1462,-99.0,-99.0,-99.0,-3.3247090909090913
232402.0,10.47,1.0833951078896509,0.0,0.0,0.6949,257.9395,29.2024,-99.0,307.7106,0.6114248257941066
232487.0,10.12,1.0153178330691166,0.0,1.0,0.7295,299.2216,-99.0,-99.0,-99.0,-1.0224404040404043
232514.0,10.73,1.423393345135083,0.0,0.0,0.821,-99.0,103.8579,207.8459,549.2644,0.38725211391817854
234067.0,10.58,1.2284003587030048,0.0,0.0,0.714,-99.0,88.5021,190.4506,371.8756,0.48390563941274983
234337.0,11.1,1.737510690673476,0.0,1.0,0.6763,-99.0,64.6128,263.0687,1168.053,0.19578007162346225
234441.0,11.01,0.8411090844681539,0.0,0.0,1.1642,26.762,-99.0,-99.0,-99.0,1.7296767676767677
234625.0,10.64,1.0315296458034229,0.0,1.0,0.9941,892.9838,-99.0,-99.0,-99.0,-7.020038383838384
234797.0,10.46,1.314330782520869,0.0,0.0,0.8423,570.277,-99.0,-99.0,-99.0,-3.760373737373738
234854.0,10.58,1.5623404557646043,0.0,1.0,0.9742,1140.3285,-99.0,-99.0,-99.0,-9.518469696969698
234911.0,10.47,1.0699269687524724,1.0,1.0,0.7304,295.9568,31.995,216.3941,229.5473,2.371388816161201
235018.0,10.96,1.5632793170513486,1.0,1.0,1.0584,861.1281,-99.0,-99.0,-99.0,-6.698263636363636
235051.0,10.79,1.272421826371504,0.0,0.0,0.9019,207.312,-99.0,-99.0,-99.0,-0.09406060606060618
235128.0,10.44,1.3443922736851108,1.0,1.0,0.7301,446.7677,47.3396,103.0704,279.2813,2.138265970546542
235144.0,10.06,0.3881012015705166,1.0,0.0,0.5699,-99.0,25.3892,178.293,510.5755,0.20502785582151908
235179.0,10.22,0.2662316966898932,0.0,1.0,0.6066,-99.0,20.7497,24.387,0.7104,-75.8210867117117
235291.0,11.04,1.53649531378562,0.0,1.0,1.1005,981.6743,-99.0,-99.0,-99.0,-7.9159020202020205
235394.0,11.16,1.403618043992883,0.0,0.0,0.6698,-99.0,153.8752,324.1255,813.3596,0.4659694186925439
235445.0,11.44,1.20382130251655,0.0,0.0,0.9577,734.3757,-99.0,-99.0,-99.0,-5.417936363636364
235570.0,10.76,1.5810959241060507,0.0,1.0,0.9444,566.2972,-99.0,-99.0,-99.0,-3.720173737373737
235624.0,10.72,1.380771843440007,1.0,1.0,0.7307,-99.0,65.7258,99.9554,833.5302,0.07999854114463999
235676.0,10.34,1.5642516893316294,1.0,1.0,0.9548,2105.8325,-99.0,-99.0,-99.0,-19.271035353535353
235785.0,10.26,0.611617110554336,0.0,0.0,0.6704,-99.0,41.6108,64.6841,221.6811,0.032907180630193544
235805.0,10.69,1.1247649840627123,1.0,0.0,0.6921,-99.0,-99.0,-99.0,-99.0,3.0
235836.0,10.76,1.1747283333118934,0.0,1.0,0.7334,169.3482,-99.0,-99.0,186.7605,-0.1534146674484166
235875.0,10.61,0.7111320723068418,0.0,0.0,1.1986,666.7603,-99.0,-99.0,-99.0,-4.734952525252526
235937.0,10.63,1.245931954338602,0.0,0.0,0.8322,424.7785,-99.0,-99.0,-99.0,-2.2906919191919193
236272.0,10.72,2.257344927772904,0.0,0.0,1.172,-99.0,-99.0,-99.0,-99.0,3.0
236338.0,10.64,1.6420389208206194,0.0,0.0,0.7355,484.8478,215.1709,-99.0,529.9447,1.134115880392803
236501.0,10.08,0.5899496013257077,0.0,0.0,0.9568,109.2121,-99.0,-99.0,-99.0,0.8968474747474747
236808.0,10.77,2.003219190351752,1.0,1.0,0.9447,1823.71,-99.0,-99.0,-99.0,-16.42131313131313
236929.0,10.17,0.8936508169859636,0.0,1.0,0.6935,961.1437,-99.0,-99.0,697.8643,1.093541681384189
236991.0,10.34,1.0379441552030986,0.0,0.0,0.7332,312.972,11.6822,-99.0,429.4959,0.5253931411219525
237071.0,10.73,1.4461175813679747,0.0,0.0,0.7524,366.8189,-99.0,-99.0,-99.0,-1.705241414141414
237183.0,10.28,1.3557770710464667,1.0,1.0,0.6781,-99.0,118.5952,363.4975,771.8585,0.49632503885103296
237428.0,10.28,1.1295610023090827,0.0,0.0,0.7352,1341.1119,-99.0,-99.0,-99.0,-11.54658484848485
237428.0,10.28,1.1295610023090827,0.0,0.0,0.7352,1341.1119,-99.0,-99.0,-99.0,-11.54658484848485
237441.0,9.92,0.8335932939984563,1.0,1.0,0.9801,882.8738,-99.0,-99.0,-99.0,-6.917917171717171
237454.0,10.9,0.6560023206829572,1.0,1.0,0.7334,159.1556,-99.0,-99.0,50.6824,-0.766427793474658
237643.0,10.63,1.0684085197781616,0.0,0.0,0.8525,487.6672,-99.0,-99.0,-99.0,-2.9259313131313127
237718.0,10.12,0.7006171956820569,0.0,1.0,0.7332,1044.2439,-99.0,-99.0,541.1595,1.5637605918402984
237929.0,10.57,1.2342134748385951,0.0,0.0,0.7323,-99.0,46.6956,235.8735,462.4254,0.3969701923813008
237929.0,10.57,1.2342134748385951,0.0,0.0,0.7323,-99.0,46.6956,235.8735,462.4254,0.3969701923813008
238050.0,10.33,1.514228887387589,0.0,0.0,1.0011,1101.4702,-99.0,-99.0,-99.0,-9.125961616161616
238119.0,10.29,0.9737280586880276,1.0,1.0,0.9801,751.3655,-99.0,-99.0,-99.0,-5.589550505050505
238212.0,10.34,0.7083359026822634,0.0,1.0,0.7311,-99.0,13.2693,27.2651,95.3447,-0.6132024118802618
238245.0,10.59,1.6883041133878718,0.0,1.0,1.024,1615.7565,-99.0,-99.0,-99.0,-14.320772727272727
238337.0,10.36,0.657629431388952,0.0,1.0,0.7324,117.1582,-99.0,-99.0,-99.0,0.8165838383838384
238509.0,10.74,1.8386602259889413,0.0,0.0,0.9724,871.5911,-99.0,-99.0,-99.0,-6.803950505050505
238607.0,10.62,1.372378007864557,1.0,1.0,0.8999,846.3983,-99.0,-99.0,-99.0,-6.549477777777777
238982.0,10.69,0.8831501996832776,0.0,0.0,0.7313,-99.0,22.0165,22.9045,158.2181,-0.341800337635201
239030.0,9.85,0.8411090844681539,1.0,1.0,0.4856,-99.0,3.3011,23.1195,30.8581,-2.3520372284748574
239213.0,10.32,1.3178544893314692,0.0,0.0,0.7389,186.2001,-99.0,-99.0,-99.0,0.11919090909090917
239335.0,10.51,1.2174576225385805,0.0,0.0,0.6074,370.7523,681.869,1675.3813,1279.4196,2.132218859238986
239458.0,10.61,1.614454262833174,0.0,1.0,0.9739,1583.5389,-99.0,-99.0,-99.0,-13.995342424242425
239578.0,10.6,1.4257298045960989,0.0,1.0,0.6782,675.009,-99.0,-99.0,1096.3914,0.4350718183305707
239638.0,10.43,1.0320543754796692,0.0,1.0,0.6959,927.7393,-99.0,-99.0,-99.0,-7.37110404040404
239658.0,10.4,1.546308179871572,0.0,0.0,0.9564,778.8782,-99.0,-99.0,-99.0,-5.867456565656566
